# EvNr,  EvT,   V(1),  T(1), ..., V(NC), T(NC) 
1988, 63.041, 0.156, 0.001, 0.208, 0.001, 0.197, -0.003
2006, 63.482, 0.080, 0.003, 0.076, -0.001, 0.137, -0.001
2023, 63.969, 0.112, -0.001, 0.108, 0.003, 0.177, -0.001
2042, 64.586, 0.069, -0.001, 0.076, 0.003, 0.055, -0.001
2046, 64.720, 0.035, 0.004, 0.000, 0.000, 0.028, -0.004
2050, 64.817, 0.080, 0.001, 0.118, 0.001, 0.078, -0.003
2051, 64.861, 0.116, -0.000, 0.105, -0.000, 0.087, -0.000
2054, 64.919, 0.079, 0.001, 0.088, -0.003, 0.075, 0.001
2060, 65.096, 0.115, 0.001, 0.144, 0.001, 0.101, -0.003
2063, 65.256, 0.082, 0.005, 0.182, -0.003, 0.172, -0.003
2066, 65.394, 0.069, -0.003, 0.087, 0.001, 0.061, 0.001
2071, 65.549, 0.029, 0.000, 0.000, 0.000, 0.045, 0.000
2076, 65.842, 0.149, -0.003, 0.116, 0.001, 0.075, 0.001
2078, 65.858, 0.187, 0.001, 0.122, 0.001, 0.119, -0.003
2099, 66.521, 0.087, 0.003, 0.121, -0.001, 0.089, -0.001
2106, 66.662, 0.131, 0.003, 0.112, -0.001, 0.059, -0.001
2112, 66.967, 0.088, -0.003, 0.097, 0.001, 0.081, 0.001
2113, 66.975, 0.073, -0.000, 0.082, -0.000, 0.089, -0.000
2119, 67.164, 0.164, -0.000, 0.176, -0.000, 0.175, -0.000
2137, 67.635, 0.091, -0.001, 0.122, -0.001, 0.076, 0.003
2142, 67.806, 0.091, 0.001, 0.083, 0.001, 0.070, -0.003
2149, 68.153, 0.236, -0.000, 0.280, -0.000, 0.148, -0.000
2155, 68.442, 0.142, 0.003, 0.105, -0.001, 0.116, -0.001
2156, 68.459, 0.099, -0.000, 0.138, -0.000, 0.073, -0.000
2161, 68.601, 0.272, 0.003, 0.119, -0.001, 0.075, -0.001
2163, 68.640, 0.101, -0.001, 0.110, 0.003, 0.078, -0.001
2169, 68.802, 0.239, -0.000, 0.341, -0.000, 0.348, -0.000
2170, 68.846, 0.090, 0.004, 0.082, -0.000, 0.081, -0.004
2193, 69.673, 0.079, 0.003, 0.119, -0.001, 0.083, -0.001
2210, 70.296, 0.134, -0.000, 0.116, -0.000, 0.106, -0.000
2214, 70.385, 0.116, 0.003, 0.096, -0.001, 0.147, -0.001
2227, 70.745, 0.120, -0.000, 0.127, -0.000, 0.108, -0.000
2233, 70.948, 0.146, 0.001, 0.090, 0.001, 0.136, -0.003
2236, 71.067, 0.138, 0.001, 0.113, 0.001, 0.101, -0.003
2244, 71.290, 0.123, 0.004, 0.093, -0.000, 0.075, -0.004
2278, 72.323, 0.135, 0.001, 0.115, 0.001, 0.112, -0.003
2280, 72.394, 0.338, 0.001, 0.118, 0.001, 0.089, -0.003
2286, 72.551, 0.095, -0.000, 0.265, -0.000, 0.097, -0.000
2288, 72.589, 0.201, -0.005, 0.113, 0.003, 0.181, 0.003
2293, 72.733, 0.060, 0.004, 0.000, 0.000, 0.040, -0.004
2302, 72.966, 0.113, -0.000, 0.165, -0.000, 0.092, -0.000
2308, 73.145, 0.193, 0.001, 0.116, 0.001, 0.106, -0.003
2320, 73.499, 0.273, -0.000, 0.110, -0.000, 0.094, -0.000
2338, 74.082, 0.168, 0.003, 0.277, -0.001, 0.158, -0.001
2342, 74.338, 0.109, 0.003, 0.118, -0.001, 0.200, -0.001
2349, 74.489, 0.159, 0.001, 0.182, 0.001, 0.200, -0.003
2358, 74.680, 0.109, 0.001, 0.101, 0.001, 0.117, -0.003
2364, 74.891, 0.090, 0.003, 0.155, -0.001, 0.084, -0.001
2367, 75.019, 0.099, -0.000, 0.099, -0.000, 0.076, -0.000
2369, 75.044, 0.138, 0.001, 0.110, 0.001, 0.087, -0.003
2393, 75.799, 0.079, -0.000, 0.099, -0.000, 0.070, -0.000
2395, 75.876, 0.153, 0.001, 0.155, 0.001, 0.100, -0.003
2400, 76.089, 0.084, 0.001, 0.088, 0.001, 0.084, -0.003
2428, 76.838, 0.090, 0.001, 0.090, 0.001, 0.134, -0.003
2443, 77.274, 0.082, 0.001, 0.140, 0.001, 0.260, -0.003
2446, 77.402, 0.110, -0.000, 0.096, -0.000, 0.081, -0.000
2452, 77.655, 0.211, 0.003, 0.199, -0.001, 0.184, -0.001
2466, 78.026, 0.084, 0.003, 0.107, -0.001, 0.076, -0.001
2469, 78.108, 0.098, -0.000, 0.093, -0.000, 0.081, -0.000
2484, 78.450, 0.120, -0.000, 0.104, -0.000, 0.106, -0.000
2492, 78.707, 0.109, 0.001, 0.107, -0.003, 0.087, 0.001
2520, 79.665, 0.151, 0.001, 0.099, 0.001, 0.072, -0.003
2538, 80.102, 0.116, 0.004, 0.118, -0.000, 0.109, -0.004
2551, 80.389, 0.106, -0.001, 0.113, 0.003, 0.166, -0.001
