# EvNr,  EvT,   V(1),  T(1), ..., V(NC), T(NC) 
14019, 351.76, 0.099, 0.000
14078, 353.13, 0.162, 0.000
14110, 353.80, 0.224, 0.000
14112, 353.82, 0.111, 0.000
14143, 354.47, 0.107, 0.000
14283, 358.00, 0.380, 0.000
14442, 362.00, 0.217, 0.000
14509, 363.76, 0.084, 0.000
14622, 366.68, 0.150, 0.000
14881, 373.85, 0.107, 0.000
14960, 375.84, 0.373, 0.000
15074, 378.74, 0.279, 0.000
15149, 380.80, 0.131, 0.000
15157, 381.14, 0.115, 0.000
15168, 381.44, 0.115, 0.000
15207, 382.39, 0.135, 0.000
15302, 384.80, 0.423, 0.000
15382, 386.76, 0.138, 0.000
15442, 388.17, 0.158, 0.000
15453, 388.45, 0.275, 0.000
15497, 389.46, 0.142, 0.000
15596, 391.74, 0.361, 0.000
15670, 393.30, 0.201, 0.000
15744, 395.20, 0.146, 0.000
15808, 396.58, 0.252, 0.000
15856, 397.86, 0.135, 0.000
15954, 400.14, 0.217, 0.000
15990, 401.00, 0.275, 0.000
16059, 402.78, 0.135, 0.000
16071, 403.05, 0.170, 0.000
16117, 403.96, 0.142, 0.000
16188, 405.47, 0.158, 0.000
16367, 409.26, 0.291, 0.000
16583, 414.61, 0.224, 0.000
16817, 420.58, 0.158, 0.000
16842, 421.05, 0.092, 0.000
16857, 421.36, 0.107, 0.000
16996, 425.30, 0.103, 0.000
17074, 427.45, 0.119, 0.000
17077, 427.51, 0.088, 0.000
17120, 428.47, 0.146, 0.000
17201, 430.82, 0.146, 0.000
17229, 431.59, 0.248, 0.000
17275, 432.93, 0.170, 0.000
17389, 435.55, 0.205, 0.000
17476, 437.59, 0.150, 0.000
17663, 442.05, 0.205, 0.000
17776, 444.63, 0.088, 0.000
17886, 447.45, 0.115, 0.000
18041, 451.64, 0.338, 0.000
18092, 452.94, 0.197, 0.000
18152, 454.75, 0.279, 0.000
18214, 456.34, 0.338, 0.000
18240, 456.70, 0.162, 0.000
18280, 458.00, 0.142, 0.000
18321, 459.04, 0.220, 0.000
18557, 465.28, 0.228, 0.000
18570, 465.61, 0.174, 0.000
18655, 467.84, 0.127, 0.000
18803, 471.32, 0.142, 0.000
19002, 476.44, 0.162, 0.000
19018, 476.91, 0.209, 0.000
19115, 479.34, 0.259, 0.000
19209, 481.74, 0.119, 0.000
19307, 483.92, 0.181, 0.000
19335, 484.66, 0.154, 0.000
19559, 490.09, 0.150, 0.000
19645, 492.48, 0.099, 0.000
19774, 495.57, 0.185, 0.000
19830, 497.08, 0.314, 0.000
19842, 497.30, 0.092, 0.000
19873, 498.04, 0.127, 0.000
19877, 498.20, 0.244, 0.000
19967, 500.45, 0.228, 0.000
20038, 501.82, 0.115, 0.000
20072, 502.57, 0.174, 0.000
20120, 503.82, 0.107, 0.000
20431, 511.24, 0.166, 0.000
20464, 511.96, 0.142, 0.000
20549, 514.26, 0.107, 0.000
20736, 518.73, 0.209, 0.000
20779, 519.73, 0.228, 0.000
20817, 520.61, 0.142, 0.000
20854, 521.44, 0.345, 0.000
20905, 522.76, 0.131, 0.000
20942, 523.92, 0.213, 0.000
20952, 524.09, 0.193, 0.000
20958, 524.21, 0.138, 0.000
21091, 527.37, 0.131, 0.000
21375, 534.35, 0.256, 0.000
21547, 538.33, 0.127, 0.000
21767, 543.61, 0.259, 0.000
21772, 543.68, 0.150, 0.000
21841, 545.46, 0.240, 0.000
21858, 545.87, 0.115, 0.000
21901, 546.73, 0.205, 0.000
21965, 548.35, 0.158, 0.000
22071, 550.78, 0.306, 0.000
22087, 551.16, 0.135, 0.000
22144, 553.06, 0.146, 0.000
22204, 554.72, 0.217, 0.000
22319, 557.36, 0.162, 0.000
22437, 560.44, 0.150, 0.000
22632, 565.00, 0.099, 0.000
22720, 567.27, 0.404, 0.000
22818, 569.86, 0.092, 0.000
22835, 570.39, 0.096, 0.000
22855, 570.82, 0.096, 0.000
22946, 572.91, 0.127, 0.000
22980, 573.82, 0.103, 0.000
23049, 575.74, 0.256, 0.000
23063, 575.99, 0.377, 0.000
23125, 577.59, 0.213, 0.000
23139, 577.88, 0.107, 0.000
23286, 581.97, 0.115, 0.000
23399, 585.24, 0.228, 0.000
23490, 587.56, 0.096, 0.000
23507, 587.97, 0.154, 0.000
23612, 590.54, 0.174, 0.000
23657, 591.57, 0.220, 0.000
24067, 602.01, 0.217, 0.000
24130, 603.52, 0.185, 0.000
24133, 603.59, 0.096, 0.000
24140, 603.69, 0.127, 0.000
24164, 604.22, 0.271, 0.000
24318, 607.76, 0.111, 0.000
24359, 608.61, 0.170, 0.000
24634, 616.00, 0.295, 0.000
24702, 617.47, 0.166, 0.000
24715, 617.86, 0.146, 0.000
24777, 619.42, 0.174, 0.000
24801, 620.07, 0.174, 0.000
24835, 620.78, 0.162, 0.000
24876, 621.79, 0.166, 0.000
24965, 623.77, 0.123, 0.000
25045, 625.88, 0.146, 0.000
25077, 626.66, 0.092, 0.000
25155, 628.33, 0.162, 0.000
25308, 631.94, 0.166, 0.000
25406, 634.55, 0.150, 0.000
25622, 639.66, 0.162, 0.000
25629, 639.79, 0.240, 0.000
25631, 639.89, 0.099, 0.000
25652, 640.38, 0.084, 0.000
25691, 641.51, 0.123, 0.000
25720, 642.27, 0.092, 0.000
25946, 647.62, 0.213, 0.000
26018, 649.34, 0.115, 0.000
26150, 652.94, 0.256, 0.000
26159, 653.23, 0.228, 0.000
26263, 655.81, 0.228, 0.000
26277, 656.25, 0.244, 0.000
26303, 656.94, 0.150, 0.000
26444, 660.12, 0.248, 0.000
26533, 662.21, 0.146, 0.000
26717, 666.40, 0.189, 0.000
26808, 669.03, 0.162, 0.000
26813, 669.17, 0.138, 0.000
26841, 669.96, 0.103, 0.000
26960, 672.92, 0.158, 0.000
27202, 678.29, 0.189, 0.000
27354, 682.02, 0.123, 0.000
27451, 684.27, 0.279, 0.000
27691, 690.11, 0.365, 0.000
28039, 699.01, 0.123, 0.000
28048, 699.12, 0.310, 0.000
28110, 700.49, 0.127, 0.000
28249, 704.08, 0.252, 0.000
28351, 706.78, 0.119, 0.000
28422, 708.32, 0.162, 0.000
28553, 711.52, 0.123, 0.000
28609, 712.71, 0.150, 0.000
28669, 714.04, 0.123, 0.000
28682, 714.31, 0.189, 0.000
28710, 714.94, 0.220, 0.000
28934, 720.18, 0.127, 0.000
29277, 728.19, 0.220, 0.000
29313, 729.00, 0.099, 0.000
29363, 730.31, 0.166, 0.000
29385, 730.90, 0.170, 0.000
29558, 735.00, 0.115, 0.000
29637, 736.84, 0.224, 0.000
29807, 741.09, 0.115, 0.000
29833, 741.88, 0.107, 0.000
29837, 742.02, 0.092, 0.000
29909, 744.11, 0.279, 0.000
30097, 749.07, 0.201, 0.000
30107, 749.28, 0.162, 0.000
30116, 749.45, 0.201, 0.000
30317, 754.32, 0.482, 0.000
30378, 755.70, 0.209, 0.000
30483, 758.27, 0.096, 0.000
30532, 759.39, 0.119, 0.000
30649, 762.48, 0.162, 0.000
30668, 762.82, 0.181, 0.000
30721, 764.11, 0.185, 0.000
30759, 765.00, 0.341, 0.000
30788, 765.92, 0.099, 0.000
30907, 769.18, 0.365, 0.000
30914, 769.27, 0.099, 0.000
30929, 769.73, 0.205, 0.000
30958, 770.46, 0.373, 0.000
31343, 781.27, 0.213, 0.000
31356, 781.53, 0.174, 0.000
31386, 782.31, 0.232, 0.000
31629, 788.34, 0.084, 0.000
31661, 788.93, 0.224, 0.000
31667, 789.07, 0.107, 0.000
31761, 791.76, 0.131, 0.000
31935, 796.76, 0.131, 0.000
31972, 797.77, 0.103, 0.000
31985, 798.14, 0.103, 0.000
32143, 802.23, 0.099, 0.000
32188, 803.61, 0.377, 0.000
32350, 807.81, 0.162, 0.000
32417, 809.61, 0.224, 0.000
32494, 811.74, 0.135, 0.000
32612, 814.33, 0.263, 0.000
32731, 817.59, 0.166, 0.000
32779, 818.88, 0.088, 0.000
32832, 820.37, 0.252, 0.000
32999, 824.14, 0.341, 0.000
33016, 824.71, 0.096, 0.000
33203, 829.48, 0.142, 0.000
33338, 832.84, 0.205, 0.000
33373, 833.95, 0.283, 0.000
33402, 834.75, 0.240, 0.000
33449, 836.11, 0.119, 0.000
33589, 839.53, 0.131, 0.000
33653, 840.98, 0.170, 0.000
33763, 843.54, 0.193, 0.000
33813, 844.84, 0.088, 0.000
33819, 844.97, 0.154, 0.000
33833, 845.34, 0.209, 0.000
33878, 846.32, 0.361, 0.000
33883, 846.56, 0.131, 0.000
33942, 847.94, 0.111, 0.000
34035, 850.41, 0.138, 0.000
34100, 852.03, 0.107, 0.000
34105, 852.09, 0.107, 0.000
34115, 852.28, 0.115, 0.000
34248, 855.62, 0.162, 0.000
34266, 856.10, 0.146, 0.000
34272, 856.31, 0.131, 0.000
34304, 856.98, 0.181, 0.000
34428, 860.31, 0.181, 0.000
34549, 862.95, 0.197, 0.000
34568, 863.32, 0.092, 0.000
34575, 863.54, 0.209, 0.000
34613, 864.52, 0.080, 0.000
34666, 865.82, 0.099, 0.000
34883, 871.40, 0.107, 0.000
34957, 873.27, 0.256, 0.000
35003, 874.46, 0.154, 0.000
35045, 875.69, 0.197, 0.000
35142, 878.27, 0.142, 0.000
35204, 879.92, 0.240, 0.000
35226, 880.44, 0.119, 0.000
35254, 881.28, 0.096, 0.000
35281, 881.90, 0.224, 0.000
35336, 883.49, 0.131, 0.000
35368, 884.29, 0.306, 0.000
35457, 886.69, 0.185, 0.000
35517, 888.21, 0.170, 0.000
35560, 889.10, 0.150, 0.000
35648, 891.59, 0.088, 0.000
35749, 894.34, 0.084, 0.000
35767, 894.93, 0.142, 0.000
35830, 896.35, 0.334, 0.000
36013, 900.98, 0.146, 0.000
36166, 904.77, 0.193, 0.000
36218, 905.90, 0.291, 0.000
36333, 908.77, 0.084, 0.000
36391, 909.95, 0.201, 0.000
36464, 912.04, 0.232, 0.000
36525, 913.66, 0.341, 0.000
36545, 914.10, 0.256, 0.000
36689, 917.34, 0.107, 0.000
36733, 918.46, 0.201, 0.000
36768, 919.64, 0.174, 0.000
36927, 923.50, 0.205, 0.000
36956, 924.18, 0.197, 0.000
37033, 926.07, 0.240, 0.000
37040, 926.24, 0.107, 0.000
37041, 926.25, 0.127, 0.000
37143, 928.45, 0.295, 0.000
37261, 931.07, 0.103, 0.000
37277, 931.64, 0.107, 0.000
37382, 934.25, 0.236, 0.000
37482, 936.89, 0.135, 0.000
37495, 937.12, 0.240, 0.000
37504, 937.35, 0.096, 0.000
37592, 939.31, 0.115, 0.000
37624, 940.11, 0.111, 0.000
37676, 941.56, 0.154, 0.000
37741, 943.14, 0.142, 0.000
37766, 943.78, 0.306, 0.000
37843, 945.48, 0.158, 0.000
37898, 946.82, 0.189, 0.000
37960, 948.20, 0.189, 0.000
38088, 951.23, 0.158, 0.000
38141, 952.46, 0.119, 0.000
38194, 954.27, 0.119, 0.000
38226, 955.08, 0.232, 0.000
38241, 955.43, 0.318, 0.000
38281, 956.35, 0.096, 0.000
38345, 958.04, 0.099, 0.000
38426, 959.97, 0.217, 0.000
38435, 960.15, 0.259, 0.000
38452, 960.73, 0.135, 0.000
38483, 961.49, 0.174, 0.000
38509, 962.09, 0.107, 0.000
38537, 962.86, 0.232, 0.000
38550, 963.02, 0.177, 0.000
38705, 966.49, 0.103, 0.000
38714, 966.78, 0.283, 0.000
38739, 967.37, 0.146, 0.000
38795, 968.51, 0.228, 0.000
38835, 969.44, 0.209, 0.000
38972, 972.69, 0.181, 0.000
38994, 973.13, 0.096, 0.000
38998, 973.26, 0.088, 0.000
39028, 973.96, 0.135, 0.000
39249, 979.21, 0.123, 0.000
39277, 980.10, 0.088, 0.000
39410, 983.36, 0.334, 0.000
39548, 986.68, 0.158, 0.000
39554, 986.88, 0.142, 0.000
39568, 987.31, 0.310, 0.000
39607, 988.28, 0.236, 0.000
39898, 995.09, 0.318, 0.000
40040, 998.56, 0.322, 0.000
40228, 1003.78, 0.146, 0.000
40461, 1009.82, 0.283, 0.000
40590, 1013.07, 0.115, 0.000
40718, 1016.36, 0.115, 0.000
40777, 1017.88, 0.197, 0.000
40862, 1019.76, 0.135, 0.000
40896, 1020.49, 0.142, 0.000
41017, 1023.17, 0.158, 0.000
41195, 1027.66, 0.259, 0.000
41199, 1027.79, 0.096, 0.000
41257, 1029.14, 0.107, 0.000
41267, 1029.40, 0.252, 0.000
41295, 1030.14, 0.111, 0.000
41296, 1030.20, 0.205, 0.000
41628, 1038.36, 0.166, 0.000
41884, 1044.48, 0.096, 0.000
42112, 1050.18, 0.119, 0.000
42160, 1051.44, 0.302, 0.000
42272, 1054.17, 0.092, 0.000
42472, 1059.15, 0.189, 0.000
42634, 1063.05, 0.154, 0.000
42682, 1064.19, 0.213, 0.000
42718, 1065.15, 0.123, 0.000
42741, 1065.68, 0.232, 0.000
42796, 1067.13, 0.345, 0.000
42854, 1068.50, 0.271, 0.000
43071, 1074.10, 0.197, 0.000
43272, 1078.59, 0.189, 0.000
43485, 1084.02, 0.181, 0.000
43636, 1087.54, 0.412, 0.000
43873, 1093.22, 0.162, 0.000
43938, 1094.69, 0.111, 0.000
43980, 1095.64, 0.138, 0.000
43988, 1095.79, 0.267, 0.000
44171, 1100.71, 0.166, 0.000
44173, 1100.76, 0.209, 0.000
44259, 1103.14, 0.177, 0.000
44260, 1103.17, 0.138, 0.000
44352, 1105.65, 0.096, 0.000
44373, 1106.22, 0.127, 0.000
44401, 1106.84, 0.088, 0.000
44402, 1106.86, 0.271, 0.000
44426, 1107.33, 0.228, 0.000
44655, 1112.98, 0.119, 0.000
44661, 1113.11, 0.107, 0.000
44674, 1113.48, 0.142, 0.000
44678, 1113.61, 0.119, 0.000
44728, 1114.74, 0.181, 0.000
44749, 1115.31, 0.174, 0.000
44843, 1117.54, 0.302, 0.000
44908, 1119.16, 0.166, 0.000
44973, 1120.79, 0.299, 0.000
44978, 1120.92, 0.123, 0.000
45059, 1122.70, 0.201, 0.000
45097, 1123.43, 0.224, 0.000
45154, 1124.75, 0.115, 0.000
45197, 1125.70, 0.299, 0.000
45270, 1127.49, 0.177, 0.000
45389, 1130.08, 0.107, 0.000
45453, 1131.60, 0.092, 0.000
45495, 1132.41, 0.138, 0.000
45528, 1133.30, 0.240, 0.000
45537, 1133.55, 0.205, 0.000
45720, 1137.80, 0.115, 0.000
45727, 1137.89, 0.330, 0.000
45861, 1141.17, 0.263, 0.000
45956, 1143.51, 0.228, 0.000
45969, 1143.90, 0.455, 0.000
45982, 1144.15, 0.111, 0.000
45990, 1144.32, 0.096, 0.000
46113, 1147.23, 0.099, 0.000
46133, 1147.72, 0.107, 0.000
46537, 1157.26, 0.330, 0.000
46785, 1162.87, 0.189, 0.000
46901, 1165.70, 0.252, 0.000
47036, 1168.96, 0.568, 0.000
47150, 1171.88, 0.088, 0.000
47161, 1172.11, 0.146, 0.000
47349, 1176.80, 0.115, 0.000
47542, 1181.88, 0.244, 0.000
47567, 1182.61, 0.154, 0.000
47569, 1182.64, 0.244, 0.000
47644, 1184.61, 0.135, 0.000
47800, 1188.69, 0.349, 0.000
47851, 1190.16, 0.177, 0.000
47870, 1190.64, 0.142, 0.000
47954, 1192.81, 0.107, 0.000
48000, 1194.06, 0.111, 0.000
48053, 1195.31, 0.560, 0.000
48138, 1197.11, 0.205, 0.000
48634, 1209.35, 0.107, 0.000
48635, 1209.36, 0.092, 0.000
48781, 1213.08, 0.193, 0.000
48799, 1213.66, 0.256, 0.000
48853, 1215.15, 0.150, 0.000
48921, 1216.74, 0.127, 0.000
48930, 1217.01, 0.119, 0.000
48942, 1217.26, 0.123, 0.000
48958, 1217.70, 0.252, 0.000
48982, 1218.10, 0.154, 0.000
49061, 1219.87, 0.209, 0.000
49093, 1220.47, 0.088, 0.000
49231, 1224.09, 0.189, 0.000
49234, 1224.17, 0.170, 0.000
49262, 1224.78, 0.146, 0.000
49323, 1226.36, 0.166, 0.000
49381, 1227.73, 0.111, 0.000
49456, 1229.92, 0.142, 0.000
49492, 1230.83, 0.115, 0.000
49507, 1231.41, 0.267, 0.000
49603, 1233.93, 0.181, 0.000
49661, 1235.19, 0.193, 0.000
49939, 1242.40, 0.142, 0.000
50059, 1245.56, 0.092, 0.000
50081, 1245.93, 0.127, 0.000
50148, 1247.54, 0.103, 0.000
50250, 1250.07, 0.236, 0.000
50327, 1252.22, 0.131, 0.000
50331, 1252.37, 0.103, 0.000
50387, 1253.84, 0.119, 0.000
50515, 1257.74, 0.314, 0.000
50556, 1258.72, 0.123, 0.000
50564, 1258.91, 0.291, 0.000
50698, 1262.54, 0.185, 0.000
50734, 1263.41, 0.162, 0.000
50839, 1266.12, 0.217, 0.000
50858, 1266.60, 0.096, 0.000
50862, 1266.68, 0.146, 0.000
50948, 1269.21, 0.092, 0.000
51034, 1271.36, 0.119, 0.000
51049, 1271.72, 0.217, 0.000
51113, 1273.45, 0.158, 0.000
51152, 1274.36, 0.201, 0.000
51259, 1276.94, 0.150, 0.000
51346, 1278.72, 0.189, 0.000
51373, 1279.65, 0.142, 0.000
51429, 1280.98, 0.217, 0.000
51583, 1284.62, 0.236, 0.000
51654, 1286.42, 0.310, 0.000
51716, 1287.89, 0.131, 0.000
51932, 1293.27, 0.256, 0.000
52009, 1295.27, 0.146, 0.000
52147, 1299.05, 0.174, 0.000
52333, 1303.97, 0.193, 0.000
52395, 1305.44, 0.127, 0.000
52473, 1307.40, 0.252, 0.000
52481, 1307.69, 0.115, 0.000
52518, 1308.43, 0.146, 0.000
52539, 1308.79, 0.197, 0.000
52563, 1309.57, 0.353, 0.000
52624, 1311.46, 0.392, 0.000
52635, 1311.75, 0.236, 0.000
52687, 1312.83, 0.115, 0.000
52744, 1314.00, 0.177, 0.000
52961, 1319.21, 0.416, 0.000
53001, 1320.08, 0.154, 0.000
53114, 1323.13, 0.103, 0.000
53157, 1324.19, 0.158, 0.000
53173, 1324.51, 0.267, 0.000
53198, 1325.16, 0.119, 0.000
53215, 1325.54, 0.189, 0.000
53264, 1327.00, 0.123, 0.000
53401, 1330.31, 0.146, 0.000
53467, 1331.91, 0.213, 0.000
53527, 1333.67, 0.170, 0.000
53539, 1333.97, 0.131, 0.000
53548, 1334.38, 0.146, 0.000
53786, 1339.65, 0.252, 0.000
53894, 1342.27, 0.314, 0.000
53902, 1342.46, 0.142, 0.000
53920, 1342.94, 0.162, 0.000
53962, 1344.14, 0.349, 0.000
53964, 1344.19, 0.181, 0.000
53973, 1344.40, 0.111, 0.000
53995, 1344.98, 0.170, 0.000
54036, 1346.20, 0.377, 0.000
54114, 1348.12, 0.158, 0.000
54143, 1348.92, 0.119, 0.000
54151, 1349.07, 0.174, 0.000
54209, 1350.70, 0.123, 0.000
54222, 1350.92, 0.146, 0.000
54233, 1351.12, 0.259, 0.000
54244, 1351.33, 0.174, 0.000
54304, 1352.88, 0.185, 0.000
54341, 1353.88, 0.127, 0.000
54523, 1358.07, 0.318, 0.000
54593, 1359.81, 0.259, 0.000
54639, 1361.06, 0.154, 0.000
54683, 1362.01, 0.099, 0.000
54801, 1365.26, 0.162, 0.000
54810, 1365.41, 0.115, 0.000
54904, 1367.78, 0.154, 0.000
54934, 1368.75, 0.162, 0.000
54976, 1369.88, 0.181, 0.000
55074, 1372.39, 0.174, 0.000
55079, 1372.56, 0.162, 0.000
55091, 1372.79, 0.232, 0.000
55156, 1374.56, 0.096, 0.000
55188, 1375.33, 0.088, 0.000
55222, 1375.95, 0.166, 0.000
55267, 1377.05, 0.115, 0.000
55294, 1377.81, 0.127, 0.000
55362, 1379.57, 0.189, 0.000
55364, 1379.59, 0.306, 0.000
55563, 1384.37, 0.189, 0.000
55598, 1385.29, 0.209, 0.000
55600, 1385.33, 0.291, 0.000
55721, 1388.44, 0.228, 0.000
55915, 1392.89, 0.131, 0.000
55921, 1392.98, 0.220, 0.000
55954, 1393.92, 0.248, 0.000
55967, 1394.30, 0.103, 0.000
56040, 1396.06, 0.162, 0.000
56137, 1398.39, 0.150, 0.000
56193, 1399.91, 0.096, 0.000
56276, 1402.02, 0.205, 0.000
56394, 1404.79, 0.299, 0.000
56431, 1405.70, 0.107, 0.000
56607, 1409.89, 0.248, 0.000
56611, 1410.03, 0.131, 0.000
56662, 1411.42, 0.392, 0.000
56741, 1413.49, 0.177, 0.000
56777, 1414.43, 0.326, 0.000
56841, 1416.01, 0.092, 0.000
57042, 1420.47, 0.158, 0.000
57114, 1422.26, 0.177, 0.000
57311, 1426.95, 0.244, 0.000
57336, 1427.85, 0.154, 0.000
57359, 1428.42, 0.138, 0.000
57382, 1428.96, 0.076, 0.000
57409, 1429.70, 0.217, 0.000
57479, 1431.23, 0.131, 0.000
57557, 1433.48, 0.185, 0.000
57671, 1436.46, 0.209, 0.000
57725, 1437.89, 0.119, 0.000
57742, 1438.34, 0.146, 0.000
57869, 1441.73, 0.092, 0.000
57878, 1441.89, 0.135, 0.000
57900, 1442.42, 0.271, 0.000
57930, 1443.19, 0.076, 0.000
58010, 1445.08, 0.189, 0.000
58021, 1445.41, 0.096, 0.000
58067, 1446.83, 0.107, 0.000
58081, 1447.28, 0.185, 0.000
58093, 1447.56, 0.166, 0.000
58161, 1449.68, 0.166, 0.000
58318, 1454.18, 0.189, 0.000
58427, 1457.29, 0.170, 0.000
58479, 1458.53, 0.099, 0.000
58546, 1460.46, 0.400, 0.000
58837, 1467.84, 0.142, 0.000
58913, 1469.76, 0.158, 0.000
58932, 1470.17, 0.306, 0.000
58975, 1471.09, 0.146, 0.000
59102, 1474.45, 0.244, 0.000
